bookId,学段,学科,年级,册次,版本,教材标题,封面本地路径,下载成功
485b52fd-b7ae-41f4-8600-9e94b5bfbd87,小学,体育与健康,教师用书,一年级（全一册）,科学社版,义务教育教科书·体育与健康教师用书一年级全一册,output\教材封面\48\485b52fd-b7ae-41f4-8600-9e94b5bfbd87.jpg,True
c7c83466-b922-4268-abda-fe1841e6b768,小学,体育与健康,教师用书,四年级（全一册）,科学社版,义务教育教科书·体育与健康教师用书四年级全一册,output\教材封面\c7\c7c83466-b922-4268-abda-fe1841e6b768.jpg,True
bb77727d-62d1-4f45-bb1e-d0203bc07490,小学,体育与健康,教师用书,五年级（全一册）,科学社版,义务教育教科书·体育与健康教师用书五年级全一册,output\教材封面\bb\bb77727d-62d1-4f45-bb1e-d0203bc07490.jpg,True
52a1be44-2ba9-49b6-8bc5-afffa61ede83,小学,体育与健康,教师用书,六年级（全一册）,科学社版,义务教育教科书·体育与健康教师用书六年级全一册,output\教材封面\52\52a1be44-2ba9-49b6-8bc5-afffa61ede83.jpg,True
6eed169a-52df-46e4-87c2-a1e052311688,小学,体育与健康,教师用书,水平一,人教版,义务教育教科书·体育与健康 1至2年级全一册,output\教材封面\6e\6eed169a-52df-46e4-87c2-a1e052311688.jpg,True
4fdb823b-a85a-443f-bdf7-2064c8f4184c,小学,体育与健康,教师用书,水平二,人教版,义务教育教科书·体育与健康 3至4年级全一册,output\教材封面\4f\4fdb823b-a85a-443f-bdf7-2064c8f4184c.jpg,True
1a187325-2a90-4c59-a8ad-03992ac01dc5,小学,体育与健康,教师用书,水平三,人教版,义务教育教科书·体育与健康 5至6年级全一册,output\教材封面\1a\1a187325-2a90-4c59-a8ad-03992ac01dc5.jpg,True
5595df9b-313a-487b-9145-5f9d39a1f3ba,小学,体育与健康,教师用书,水平一,未来社版,义务教育教科书·体育与健康教师用书水平一,output\教材封面\55\5595df9b-313a-487b-9145-5f9d39a1f3ba.jpg,True
10d31b9c-78ca-4635-84b8-ab86609955ad,小学,体育与健康,教师用书,水平二,未来社版,义务教育教科书·体育与健康教师用书水平二,output\教材封面\10\10d31b9c-78ca-4635-84b8-ab86609955ad.jpg,True
b8daedc5-c72f-40e3-aa6e-7899b041c3c0,小学,体育与健康,教师用书,水平三,未来社版,义务教育教科书·体育与健康教师用书水平三,output\教材封面\b8\b8daedc5-c72f-40e3-aa6e-7899b041c3c0.jpg,True
11446212-4b7b-4094-afe3-bd5b4f2b3f0c,初中,道德与法治,七年级,上册,统编版,（根据2022年版课程标准修订）义务教育教科书·道德与法治七年级上册,output\教材封面\11\11446212-4b7b-4094-afe3-bd5b4f2b3f0c.jpg,True
4e1a2a9e-1e62-451f-a52e-ef99cb4e8bf2,初中,道德与法治,七年级,下册,统编版,（根据2022年版课程标准修订）义务教育教科书·道德与法治七年级下册,output\教材封面\4e\4e1a2a9e-1e62-451f-a52e-ef99cb4e8bf2.jpg,True
5a29b928-d6da-4131-a69e-4c54941f7651,初中,道德与法治,八年级,上册,统编版,（根据2022年版课程标准修订）义务教育教科书·道德与法治八年级上册,output\教材封面\5a\5a29b928-d6da-4131-a69e-4c54941f7651.jpg,True
f1db2a19-2513-4626-8e6c-275cf549bdf2,初中,道德与法治,八年级,下册,统编版,（根据2022年版课程标准修订）义务教育教科书·道德与法治八年级下册,output\教材封面\f1\f1db2a19-2513-4626-8e6c-275cf549bdf2.jpg,True
03d41525-a373-4286-92c3-3f2d7cbe3b79,初中,道德与法治,九年级,上册,统编版,义务教育教科书·道德与法治九年级上册,output\教材封面\03\03d41525-a373-4286-92c3-3f2d7cbe3b79.jpg,True
845ceea7-36c6-4db8-b032-998193173585,初中,道德与法治,九年级,下册,统编版,义务教育教科书·道德与法治九年级下册,output\教材封面\84\845ceea7-36c6-4db8-b032-998193173585.jpg,True
0e2eee03-e1cd-4b1a-9816-f1f558fd2bce,初中,道德与法治,学生读本,一册,统编版,习近平新时代中国特色社会主义思想学生读本·初中,output\教材封面\0e\0e2eee03-e1cd-4b1a-9816-f1f558fd2bce.jpg,True
8b9c7052-add4-4744-ab04-69d6c180d5d9,初中,语文,七年级,上册,统编版,（根据2022年版课程标准修订）义务教育教科书·语文七年级上册,output\教材封面\8b\8b9c7052-add4-4744-ab04-69d6c180d5d9.jpg,True
6b3ec445-9f7b-430c-a246-fc1903ca38b2,初中,语文,七年级,下册,统编版,（根据2022年版课程标准修订）义务教育教科书·语文七年级下册,output\教材封面\6b\6b3ec445-9f7b-430c-a246-fc1903ca38b2.jpg,True
4f64356a-8df7-4579-9400-e32c9a7f6718,初中,语文,八年级,上册,统编版,（根据2022年版课程标准修订）义务教育教科书·语文八年级上册,output\教材封面\4f\4f64356a-8df7-4579-9400-e32c9a7f6718.jpg,True
8f907d12-14b5-44ba-b042-0ffbc46e085b,初中,语文,八年级,下册,统编版,（根据2022年版课程标准修订）义务教育教科书·语文八年级下册,output\教材封面\8f\8f907d12-14b5-44ba-b042-0ffbc46e085b.jpg,True
a8b13ab7-7eef-4dc7-a3c7-8009ba65ce11,初中,语文,九年级,上册,统编版,义务教育教科书·语文九年级上册,output\教材封面\a8\a8b13ab7-7eef-4dc7-a3c7-8009ba65ce11.jpg,True
a45516ee-78ed-46f0-b88b-671174f2a2fe,初中,语文,九年级,下册,统编版,义务教育教科书·语文九年级下册,output\教材封面\a4\a45516ee-78ed-46f0-b88b-671174f2a2fe.jpg,True
79ff9e95-34e6-4c37-8294-a2a7e1619eb9,初中,数学,七年级,上册,北京版,（根据2022年版课程标准修订）义务教育教科书•数学七年级上册,output\教材封面\79\79ff9e95-34e6-4c37-8294-a2a7e1619eb9.jpg,True
15468d18-8f0e-499a-9c36-7fbfe1020c45,初中,数学,七年级,下册,北京版,（根据2022年版课程标准修订）义务教育教科书·数学七年级下册,output\教材封面\15\15468d18-8f0e-499a-9c36-7fbfe1020c45.jpg,True
039f3930-10a9-4501-bb89-1000dc26348c,初中,数学,八年级,上册,北京版,（根据2022年版课程标准修订）义务教育教科书•数学八年级上册,output\教材封面\03\039f3930-10a9-4501-bb89-1000dc26348c.jpg,True
f97de89a-6d58-4781-8dee-2ea6c2ddeeed,初中,数学,八年级,下册,北京版,（根据2022年版课程标准修订）义务教育教科书·数学八年级下册,output\教材封面\f9\f97de89a-6d58-4781-8dee-2ea6c2ddeeed.jpg,True
71a82bac-0c70-4d53-9e8f-22be536415f0,初中,数学,九年级,上册,北京版,义务教育教科书·数学九年级上册,output\教材封面\71\71a82bac-0c70-4d53-9e8f-22be536415f0.jpg,True
a5dccbc8-37c5-4183-9180-2e833e37ccd1,初中,数学,九年级,下册,北京版,义务教育教科书·数学九年级下册,output\教材封面\a5\a5dccbc8-37c5-4183-9180-2e833e37ccd1.jpg,True
8376191d-2d32-4c68-aba9-2f6c9dbfdf4a,初中,数学,七年级,上册,北师大版,（根据2022年版课程标准修订）义务教育教科书•数学七年级上册,output\教材封面\83\8376191d-2d32-4c68-aba9-2f6c9dbfdf4a.jpg,True
547e13ff-e4c3-4542-b793-2c43dedb77c5,初中,数学,七年级,下册,北师大版,（根据2022年版课程标准修订）义务教育教科书·数学七年级下册,output\教材封面\54\547e13ff-e4c3-4542-b793-2c43dedb77c5.jpg,True
85ac3198-7050-441c-a614-493ea53e8d4a,初中,数学,八年级,上册,北师大版,（根据2022年版课程标准修订）义务教育教科书•数学八年级上册,output\教材封面\85\85ac3198-7050-441c-a614-493ea53e8d4a.jpg,True
146b5d39-425a-46ee-a645-f62f4a61e1c1,初中,数学,八年级,下册,北师大版,（根据2022年版课程标准修订）义务教育教科书·数学八年级下册,output\教材封面\14\146b5d39-425a-46ee-a645-f62f4a61e1c1.jpg,True
4f797247-0ec5-4a00-9ad5-9942d4ff32c6,初中,数学,九年级,上册,北师大版,义务教育教科书·数学九年级上册,output\教材封面\4f\4f797247-0ec5-4a00-9ad5-9942d4ff32c6.jpg,True
fafe7c85-616a-4932-94d3-d6287b346e6b,初中,数学,九年级,下册,北师大版,义务教育教科书·数学九年级下册,output\教材封面\fa\fafe7c85-616a-4932-94d3-d6287b346e6b.jpg,True
bd6e3358-ba9e-455d-8042-53a9780287da,初中,数学,七年级,上册,冀教版,（根据2022年版课程标准修订）义务教育教科书•数学七年级上册,output\教材封面\bd\bd6e3358-ba9e-455d-8042-53a9780287da.jpg,True
ef12d0e9-b7a6-4657-929a-8b08e390c788,初中,数学,七年级,下册,冀教版,（根据2022年版课程标准修订）义务教育教科书·数学七年级下册,output\教材封面\ef\ef12d0e9-b7a6-4657-929a-8b08e390c788.jpg,True
68bd7681-6c8c-41e3-bd68-3e9ed36ccb46,初中,数学,八年级,上册,冀教版,（根据2022年版课程标准修订）义务教育教科书•数学八年级上册,output\教材封面\68\68bd7681-6c8c-41e3-bd68-3e9ed36ccb46.jpg,True
ea03ff0f-904e-478f-9b08-9a978a2eaa6e,初中,数学,八年级,下册,冀教版,（根据2022年版课程标准修订）义务教育教科书·数学八年级下册,output\教材封面\ea\ea03ff0f-904e-478f-9b08-9a978a2eaa6e.jpg,True
f7ccb251-568c-4fe5-8242-3f59766478b2,初中,数学,九年级,上册,冀教版,义务教育教科书·数学九年级上册,output\教材封面\f7\f7ccb251-568c-4fe5-8242-3f59766478b2.jpg,True
2a1bc249-b83e-4e51-919e-53e6d0e2be2e,初中,数学,九年级,下册,冀教版,义务教育教科书·数学九年级下册,output\教材封面\2a\2a1bc249-b83e-4e51-919e-53e6d0e2be2e.jpg,True
a5509537-33e3-4699-abe3-98608b20cc01,初中,数学,七年级,上册,湘教版,（根据2022年版课程标准修订）义务教育教科书•数学七年级上册,output\教材封面\a5\a5509537-33e3-4699-abe3-98608b20cc01.jpg,True
de58c9ca-8edf-4a1e-ae7f-0ab39faa4b54,初中,数学,七年级,下册,湘教版,（根据2022年版课程标准修订）义务教育教科书·数学七年级下册,output\教材封面\de\de58c9ca-8edf-4a1e-ae7f-0ab39faa4b54.jpg,True
1671f52e-7a07-4637-8446-cac71b930857,初中,数学,八年级,上册,湘教版,（根据2022年版课程标准修订）义务教育教科书•数学八年级上册,output\教材封面\16\1671f52e-7a07-4637-8446-cac71b930857.jpg,True
47a94c3e-5369-4dac-a4e4-8d192d784c89,初中,数学,八年级,下册,湘教版,（根据2022年版课程标准修订）义务教育教科书·数学八年级下册,output\教材封面\47\47a94c3e-5369-4dac-a4e4-8d192d784c89.jpg,True
5a35ea46-f828-44f6-aafb-571cf9a81faa,初中,数学,九年级,上册,湘教版,义务教育教科书·数学九年级上册,output\教材封面\5a\5a35ea46-f828-44f6-aafb-571cf9a81faa.jpg,True
72ac1a9f-f1ee-4a50-b83d-facd15b8088a,初中,数学,九年级,下册,湘教版,义务教育教科书·数学九年级下册,output\教材封面\72\72ac1a9f-f1ee-4a50-b83d-facd15b8088a.jpg,True
fa3baef9-8acc-4ae6-88c0-8dd06eff9f6d,初中,数学,七年级,上册,华东师大版,（根据2022年版课程标准修订）义务教育教科书•数学七年级上册,output\教材封面\fa\fa3baef9-8acc-4ae6-88c0-8dd06eff9f6d.jpg,True
ae0543a7-8dfd-4a07-a35d-cb1a47029e0b,初中,数学,七年级,下册,华东师大版,（根据2022年版课程标准修订）义务教育教科书·数学七年级下册,output\教材封面\ae\ae0543a7-8dfd-4a07-a35d-cb1a47029e0b.jpg,True
c6ebaaca-f73a-461e-9fbc-4aa449551207,初中,数学,八年级,上册,华东师大版,（根据2022年版课程标准修订）义务教育教科书•数学八年级上册,output\教材封面\c6\c6ebaaca-f73a-461e-9fbc-4aa449551207.jpg,True
5a20b663-4ceb-4f3e-94c0-ae3c1e22ea8a,初中,数学,八年级,下册,华东师大版,（根据2022年版课程标准修订）义务教育教科书·数学八年级下册,output\教材封面\5a\5a20b663-4ceb-4f3e-94c0-ae3c1e22ea8a.jpg,True
5f7531c8-7330-4e66-9634-e0a2c57ed74a,初中,数学,九年级,上册,华东师大版,义务教育教科书·数学九年级上册,output\教材封面\5f\5f7531c8-7330-4e66-9634-e0a2c57ed74a.jpg,True
61d015f5-5998-45fa-b114-73aff2e0ed68,初中,数学,九年级,下册,华东师大版,义务教育教科书·数学九年级下册,output\教材封面\61\61d015f5-5998-45fa-b114-73aff2e0ed68.jpg,True
01e365c7-9178-4155-8640-c862c5eff5e6,初中,数学,七年级,上册,苏科版,（根据2022年版课程标准修订）义务教育教科书•数学七年级上册,output\教材封面\01\01e365c7-9178-4155-8640-c862c5eff5e6.jpg,True
f156dcad-f112-4937-a4bc-f4fa349beed6,初中,数学,七年级,下册,苏科版,（根据2022年版课程标准修订）义务教育教科书·数学七年级下册,output\教材封面\f1\f156dcad-f112-4937-a4bc-f4fa349beed6.jpg,True
898de31a-e932-43ea-96af-83df3300020b,初中,数学,八年级,上册,苏科版,（根据2022年版课程标准修订）义务教育教科书•数学八年级上册,output\教材封面\89\898de31a-e932-43ea-96af-83df3300020b.jpg,True
e2eb2248-6d8e-44fc-a1ef-a1eaead72992,初中,数学,八年级,下册,苏科版,（根据2022年版课程标准修订）义务教育教科书·数学八年级下册,output\教材封面\e2\e2eb2248-6d8e-44fc-a1ef-a1eaead72992.jpg,True
bd633723-cfca-47c7-bea3-7496e1648a91,初中,数学,九年级,上册,苏科版,义务教育教科书·数学九年级上册,output\教材封面\bd\bd633723-cfca-47c7-bea3-7496e1648a91.jpg,True
33f1be2a-c063-4669-ba44-341c2b17a091,初中,数学,九年级,下册,苏科版,义务教育教科书·数学九年级下册,output\教材封面\33\33f1be2a-c063-4669-ba44-341c2b17a091.jpg,True
77f52403-bb32-4f2b-b786-a324ea64732a,初中,数学,七年级,上册,青岛版,（根据2022年版课程标准修订）义务教育教科书·数学七年级上册,output\教材封面\77\77f52403-bb32-4f2b-b786-a324ea64732a.jpg,True
67602aeb-e6d9-40ee-a3c6-428ef2818da2,初中,数学,七年级,下册,青岛版,（根据2022年版课程标准修订）义务教育教科书·数学七年级下册,output\教材封面\67\67602aeb-e6d9-40ee-a3c6-428ef2818da2.jpg,True
a5e2a48c-e861-4c97-b99a-8c407fb1ef99,初中,数学,八年级,上册,青岛版,（根据2022年版课程标准修订）义务教育教科书·数学八年级上册,output\教材封面\a5\a5e2a48c-e861-4c97-b99a-8c407fb1ef99.jpg,True
1784b949-fbff-41aa-b6bc-e0bb0799d37f,初中,数学,八年级,下册,青岛版,（根据2022年版课程标准修订）义务教育教科书·数学八年级下册,output\教材封面\17\1784b949-fbff-41aa-b6bc-e0bb0799d37f.jpg,True
5812b053-8927-4be0-a10c-124697c0f921,初中,数学,九年级,上册,青岛版,义务教育教科书·数学九年级上册,output\教材封面\58\5812b053-8927-4be0-a10c-124697c0f921.jpg,True
e9e556bb-62d6-4a3e-a5cb-71ff81c4d126,初中,数学,九年级,下册,青岛版,义务教育教科书·数学九年级下册,output\教材封面\e9\e9e556bb-62d6-4a3e-a5cb-71ff81c4d126.jpg,True
540ac93d-67fc-4353-9e49-1ef20d02b5a4,初中,数学,七年级,上册,人教版,（根据2022年版课程标准修订）义务教育教科书·数学七年级上册,output\教材封面\54\540ac93d-67fc-4353-9e49-1ef20d02b5a4.jpg,True
81d65033-4cb1-4cf0-ae27-8c367c537c30,初中,数学,七年级,下册,人教版,（根据2022年版课程标准修订）义务教育教科书·数学七年级下册,output\教材封面\81\81d65033-4cb1-4cf0-ae27-8c367c537c30.jpg,True
81264e9e-22bc-4289-8389-13b40433b5ba,初中,数学,八年级,上册,人教版,（根据2022年版课程标准修订）义务教育教科书·数学八年级上册,output\教材封面\81\81264e9e-22bc-4289-8389-13b40433b5ba.jpg,True
e91a6f80-2a9a-4452-a47e-b9ec164156ff,初中,数学,八年级,下册,人教版,（根据2022年版课程标准修订）义务教育教科书·数学八年级下册,output\教材封面\e9\e91a6f80-2a9a-4452-a47e-b9ec164156ff.jpg,True
937a48c1-de81-4cc6-91b2-617cd859de4b,初中,数学,九年级,上册,人教版,义务教育教科书·数学九年级上册,output\教材封面\93\937a48c1-de81-4cc6-91b2-617cd859de4b.jpg,True
ab188631-292c-455e-8082-e09a0ab4001c,初中,数学,九年级,下册,人教版,义务教育教科书·数学九年级下册,output\教材封面\ab\ab188631-292c-455e-8082-e09a0ab4001c.jpg,True
b2041c8b-e20d-48a0-891a-fe164f8a5757,初中,数学,七年级,上册,沪科技版,（根据2022年版课程标准修订）义务教育教科书•数学七年级上册,output\教材封面\b2\b2041c8b-e20d-48a0-891a-fe164f8a5757.jpg,True
ad4e72e9-625e-4a51-8e7e-3f3839438070,初中,数学,七年级,下册,沪科技版,（根据2022年版课程标准修订）义务教育教科书·数学七年级下册,output\教材封面\ad\ad4e72e9-625e-4a51-8e7e-3f3839438070.jpg,True
863bca53-39ee-48e3-b28e-34d081352343,初中,数学,八年级,上册,沪科技版,（根据2022年版课程标准修订）义务教育教科书·数学八年级上册,output\教材封面\86\863bca53-39ee-48e3-b28e-34d081352343.jpg,True
1593eff5-060a-4299-b1e8-9c218fada1bd,初中,数学,八年级,下册,沪科技版,（根据2022年版课程标准修订）义务教育教科书·数学八年级下册,output\教材封面\15\1593eff5-060a-4299-b1e8-9c218fada1bd.jpg,True
5fa8b6e0-1828-40e8-8fe2-c54570d091aa,初中,数学,九年级,上册,沪科技版,义务教育教科书·数学九年级上册,output\教材封面\5f\5fa8b6e0-1828-40e8-8fe2-c54570d091aa.jpg,True
cb01fcab-f57d-472f-aa22-e7d126dc4dda,初中,数学,九年级,下册,沪科技版,义务教育教科书·数学九年级下册,output\教材封面\cb\cb01fcab-f57d-472f-aa22-e7d126dc4dda.jpg,True
913b98d8-ee64-4b08-bb18-5c09ef22034b,初中,数学,七年级,上册,浙教版,（根据2022年版课程标准修订）义务教育教科书•数学七年级上册,output\教材封面\91\913b98d8-ee64-4b08-bb18-5c09ef22034b.jpg,True
16364a36-7b06-487a-b455-0285f33351eb,初中,数学,七年级,下册,浙教版,（根据2022年版课程标准修订）义务教育教科书·数学七年级下册,output\教材封面\16\16364a36-7b06-487a-b455-0285f33351eb.jpg,True
cfbb9d5d-d4b8-4f8b-8ca6-ea19f9506139,初中,数学,八年级,上册,浙教版,（根据2022年版课程标准修订）义务教育教科书·数学八年级上册,output\教材封面\cf\cfbb9d5d-d4b8-4f8b-8ca6-ea19f9506139.jpg,True
9214db36-d263-435c-8ae4-8417830fb993,初中,数学,八年级,下册,浙教版,（根据2022年版课程标准修订）义务教育教科书·数学八年级下册,output\教材封面\92\9214db36-d263-435c-8ae4-8417830fb993.jpg,True
d1b3cecc-ba9f-4f84-aa97-a00135861540,初中,数学,九年级,上册,浙教版,义务教育教科书·数学九年级上册,output\教材封面\d1\d1b3cecc-ba9f-4f84-aa97-a00135861540.jpg,True
f2abe914-2b4d-4e58-a5d2-e2e07db9ec2b,初中,数学,九年级,下册,浙教版,义务教育教科书·数学九年级下册,output\教材封面\f2\f2abe914-2b4d-4e58-a5d2-e2e07db9ec2b.jpg,True
7901c4be-a21e-49b4-afe8-793e29be5fad,初中,英语,七年级,下册,北师大版,（根据2022年版课程标准修订）义务教育教科书·英语七年级下册,output\教材封面\79\7901c4be-a21e-49b4-afe8-793e29be5fad.jpg,True
9620efee-9ef4-4601-9ff4-c677e64d7a44,初中,英语,八年级,上册,北师大版,（根据2022年版课程标准修订）义务教育教科书 英语 八年级上册,output\教材封面\96\9620efee-9ef4-4601-9ff4-c677e64d7a44.jpg,True
98165b99-7f4d-4534-a016-00f82526fc4d,初中,英语,八年级,下册,北师大版,（根据2022年版课程标准修订）义务教育教科书·英语八年级下册,output\教材封面\98\98165b99-7f4d-4534-a016-00f82526fc4d.jpg,True
9acd7f94-2f1c-4ba5-b3e5-dc248d1f1d4c,初中,英语,九年级,全一册,北师大版,义务教育教科书·英语九年级全一册,output\教材封面\9a\9acd7f94-2f1c-4ba5-b3e5-dc248d1f1d4c.jpg,True
f0c5df3c-b649-4309-8ce5-455914d9f15c,初中,英语,七年级,下册,冀教版,（根据2022年版课程标准修订）义务教育教科书·英语七年级下册,output\教材封面\f0\f0c5df3c-b649-4309-8ce5-455914d9f15c.jpg,True
c720a469-fbb6-4e94-b59f-e5cfb133f296,初中,英语,八年级,上册,冀教版,（根据2022年版课程标准修订）义务教育教科书·英语 八年级上册,output\教材封面\c7\c720a469-fbb6-4e94-b59f-e5cfb133f296.jpg,True
bfb70cd2-c00a-4bad-a7c9-79683b7f7404,初中,英语,八年级,下册,冀教版,（根据2022年版课程标准修订）义务教育教科书·英语八年级下册,output\教材封面\bf\bfb70cd2-c00a-4bad-a7c9-79683b7f7404.jpg,True
9d79b19f-7b99-40ba-b6bb-d42d6f9374ca,初中,英语,九年级,全一册,冀教版,义务教育教科书·英语九年级全一册,output\教材封面\9d\9d79b19f-7b99-40ba-b6bb-d42d6f9374ca.jpg,True
3cb05979-f64e-48f8-8fc3-27e99abf6929,初中,英语,七年级,下册,科普版,（根据2022年版课程标准修订）义务教育教科书·英语七年级下册,output\教材封面\3c\3cb05979-f64e-48f8-8fc3-27e99abf6929.jpg,True
b40da2ba-8292-4cb0-986e-cc7da87f7855,初中,英语,八年级,上册,科普版,（根据2022年版课程标准修订）义务教育教科书 英语八年级上册,output\教材封面\b4\b40da2ba-8292-4cb0-986e-cc7da87f7855.jpg,True
ff77182f-5acf-4b36-9dbf-6d8bbca2431a,初中,英语,八年级,下册,科普版,（根据2022年版课程标准修订）义务教育教科书·英语八年级下册,output\教材封面\ff\ff77182f-5acf-4b36-9dbf-6d8bbca2431a.jpg,True
521b01ef-4e76-466e-b50e-a20508a9b893,初中,英语,九年级,上册,科普版,义务教育教科书·英语九年级上册,output\教材封面\52\521b01ef-4e76-466e-b50e-a20508a9b893.jpg,True
1bf8014a-678a-46b5-a7c5-f0248b1bdab3,初中,英语,九年级,下册,科普版,义务教育教科书·英语九年级下册,output\教材封面\1b\1bf8014a-678a-46b5-a7c5-f0248b1bdab3.jpg,True
f7a7eb5e-12dc-4c96-a4b8-219ca3bcee19,初中,英语,七年级,下册,人教版,（根据2022年版课程标准修订）义务教育教科书·英语七年级下册,output\教材封面\f7\f7a7eb5e-12dc-4c96-a4b8-219ca3bcee19.jpg,True
453025ca-58bd-442e-8543-5ef5222d50c6,初中,英语,八年级,上册,人教版,（根据2022年版课程标准修订）义务教育教科书·英语八年级上册,output\教材封面\45\453025ca-58bd-442e-8543-5ef5222d50c6.jpg,True
467816b8-e76c-43fc-afc7-91638f97dba8,初中,英语,八年级,下册,人教版,（根据2022年版课程标准修订）义务教育教科书·英语八年级下册,output\教材封面\46\467816b8-e76c-43fc-afc7-91638f97dba8.jpg,True
1961dabe-cab0-456d-b7ac-59b37e271e5d,初中,英语,九年级,全一册,人教版,义务教育教科书·英语九年级全一册,output\教材封面\19\1961dabe-cab0-456d-b7ac-59b37e271e5d.jpg,True
13f39e27-05a6-4f55-aa35-09b29500b015,初中,英语,七年级,下册,沪教版,（根据2022年版课程标准修订）义务教育教科书·英语七年级下册,output\教材封面\13\13f39e27-05a6-4f55-aa35-09b29500b015.jpg,True
01fb75fc-776a-43cc-a974-b03d61679125,初中,英语,八年级,上册,沪教版,（根据2022年版课程标准修订）义务教育教科书·英语八年级上册,output\教材封面\01\01fb75fc-776a-43cc-a974-b03d61679125.jpg,True
d9587713-66bd-4f85-806f-cc2fa5619cd3,初中,英语,八年级,下册,沪教版,（根据2022年版课程标准修订）义务教育教科书·英语八年级下册,output\教材封面\d9\d9587713-66bd-4f85-806f-cc2fa5619cd3.jpg,True
b1a19b7a-5a7f-4d0e-9f9d-b5e59dafc979,初中,英语,九年级,上册,沪教版,义务教育教科书·英语九年级上册,output\教材封面\b1\b1a19b7a-5a7f-4d0e-9f9d-b5e59dafc979.jpg,True
8a9962e7-f8e6-4f5f-8e2a-df9bf874bf0c,初中,英语,九年级,下册,沪教版,义务教育教科书·英语九年级下册,output\教材封面\8a\8a9962e7-f8e6-4f5f-8e2a-df9bf874bf0c.jpg,True
2a2d221f-d407-49e9-bb53-267fde8b0d07,初中,英语,七年级,下册,沪外教版,（根据2022年版课程标准修订）义务教育教科书·英语七年级下册,output\教材封面\2a\2a2d221f-d407-49e9-bb53-267fde8b0d07.jpg,True
6bec9b00-149b-41cd-a378-81f76c3f20cc,初中,英语,八年级,上册,沪外教版,（根据2022年版课程标准修订）义务教育教科书·英语八年级上册,output\教材封面\6b\6bec9b00-149b-41cd-a378-81f76c3f20cc.jpg,True
fadfbe3b-03d5-4b80-b5d8-3910ecf70ec6,初中,英语,八年级,下册,沪外教版,（根据2022年版课程标准修订）义务教育教科书·英语八年级下册,output\教材封面\fa\fadfbe3b-03d5-4b80-b5d8-3910ecf70ec6.jpg,True
aa6c165a-3d8e-40d7-aaf2-4c1b3af36c89,初中,英语,九年级,上册,沪外教版,义务教育教科书·英语九年级上册,output\教材封面\aa\aa6c165a-3d8e-40d7-aaf2-4c1b3af36c89.jpg,True
e7788a04-22eb-46ee-b16e-c0cf356c8a49,初中,英语,九年级,下册,沪外教版,义务教育教科书·英语九年级下册,output\教材封面\e7\e7788a04-22eb-46ee-b16e-c0cf356c8a49.jpg,True
d199388d-afe7-4ff2-912d-cea6ac4b9b1b,初中,英语,七年级,下册,外研社版（主编：孙有中）,（根据2022年版课程标准修订）义务教育教科书·英语七年级下册,output\教材封面\d1\d199388d-afe7-4ff2-912d-cea6ac4b9b1b.jpg,True
b61e269f-eba5-41d4-b658-da1d1f8e4a82,初中,英语,八年级,上册,外研社版（主编：陈琳）,义务教育教科书·英语八年级上册,output\教材封面\b6\b61e269f-eba5-41d4-b658-da1d1f8e4a82.jpg,True
202ec724-8567-4880-9b2f-3d31d04c5c40,初中,英语,八年级,下册,外研社版（主编：陈琳）,义务教育教科书·英语八年级下册,output\教材封面\20\202ec724-8567-4880-9b2f-3d31d04c5c40.jpg,True
26a88d4b-120c-4af4-acfc-c7a43892676d,初中,英语,九年级,上册,外研社版（主编：陈琳）,义务教育教科书·英语九年级上册,output\教材封面\26\26a88d4b-120c-4af4-acfc-c7a43892676d.jpg,True
51efd027-f034-4cba-a240-ccf066980ba6,初中,英语,九年级,下册,外研社版（主编：陈琳）,义务教育教科书·英语九年级下册,output\教材封面\51\51efd027-f034-4cba-a240-ccf066980ba6.jpg,True
4573420f-2680-44e2-8def-7e8c4fa71297,初中,英语,八年级,上册,译林版,（根据2022年版课程标准修订）义务教育教科书·英语八年级上册,output\教材封面\45\4573420f-2680-44e2-8def-7e8c4fa71297.jpg,True
b33b5100-d1f9-427e-a9d6-03336612895a,初中,英语,八年级,下册,译林版,（根据2022年版课程标准修订）义务教育教科书·英语八年级下册,output\教材封面\b3\b33b5100-d1f9-427e-a9d6-03336612895a.jpg,True
01b3ebf7-5e9a-471e-a5fe-beb76deb5207,初中,英语,九年级,上册,译林版,义务教育教科书·英语九年级上册,output\教材封面\01\01b3ebf7-5e9a-471e-a5fe-beb76deb5207.jpg,True
92286669-0bc5-423e-844c-06c4eddffd2e,初中,英语,九年级,下册,译林版,义务教育教科书·英语九年级下册,output\教材封面\92\92286669-0bc5-423e-844c-06c4eddffd2e.jpg,True
03cb4808-674d-422d-b813-4afa8130c6a0,初中,日语,八年级,全一册,人教版,（根据2022年版课程标准修订）义务教育教科书·日语八年级全一册,output\教材封面\03\03cb4808-674d-422d-b813-4afa8130c6a0.jpg,True
1021e4bc-163f-4d8a-ae00-465aeaa75825,初中,日语,九年级,全一册,人教版,义务教育教科书·日语九年级全一册,output\教材封面\10\1021e4bc-163f-4d8a-ae00-465aeaa75825.jpg,True
e818a7fc-1f30-4d2a-83f4-2d84c4f59f53,初中,俄语,八年级,全一册,人教版,义务教育教科书·俄语八年级全一册,output\教材封面\e8\e818a7fc-1f30-4d2a-83f4-2d84c4f59f53.jpg,True
